[PROBE] tensor 101: name='blk.10.ffn_up.weight' len=20
[PROBE] tensor 102: name='blk.11.attn_k.weight' len=20
[PROBE] tensor 103: name='blk.11.attn_norm.weight' len=23
[PROBE] tensor 104: name='blk.11.attn_output.weight' len=25
[PROBE] tensor 105: name='blk.11.attn_q.weight' len=20
[PROBE] tensor 106: name='blk.11.attn_v.weight' len=20
[PROBE] tensor 107: name='blk.11.ffn_down.weight' len=22
[PROBE] tensor 108: name='blk.11.ffn_gate.weight' len=22
[PROBE] tensor 109: name='blk.11.ffn_norm.weight' len=22
[PROBE] tensor 110: name='blk.11.ffn_up.weight' len=20
[PROBE] tensor 111: name='blk.12.attn_k.weight' len=20
[PROBE] tensor 112: name='blk.12.attn_norm.weight' len=23
[PROBE] tensor 113: name='blk.12.attn_output.weight' len=25
[PROBE] tensor 114: name='blk.12.attn_q.weight' len=20
[PROBE] tensor 115: name='blk.12.attn_v.weight' len=20
[PROBE] tensor 116: name='blk.12.ffn_down.weight' len=22
[PROBE] tensor 117: name='blk.12.ffn_gate.weight' len=22
[PROBE] tensor 118: name='blk.12.ffn_norm.weight' len=22
[PROBE] tensor 119: name='blk.12.ffn_up.weight' len=20
[PROBE] tensor 120: name='blk.13.attn_k.weight' len=20
[PROBE] tensor 121: name='blk.13.attn_norm.weight' len=23
[PROBE] tensor 122: name='blk.13.attn_output.weight' len=25
[PROBE] tensor 123: name='blk.13.attn_q.weight' len=20
[PROBE] tensor 124: name='blk.13.attn_v.weight' len=20
[PROBE] tensor 125: name='blk.13.ffn_down.weight' len=22
[PROBE] tensor 126: name='blk.13.ffn_gate.weight' len=22
[PROBE] tensor 127: name='blk.13.ffn_norm.weight' len=22
[PROBE] tensor 128: name='blk.13.ffn_up.weight' len=20
[PROBE] tensor 129: name='blk.14.attn_k.weight' len=20
[PROBE] tensor 130: name='blk.14.attn_norm.weight' len=23
[PROBE] tensor 131: name='blk.14.attn_output.weight' len=25
[PROBE] tensor 132: name='blk.14.attn_q.weight' len=20
[PROBE] tensor 133: name='blk.14.attn_v.weight' len=20
[PROBE] tensor 134: name='blk.14.ffn_down.weight' len=22
[PROBE] tensor 135: name='blk.14.ffn_gate.weight' len=22
[PROBE] tensor 136: name='blk.14.ffn_norm.weight' len=22
[PROBE] tensor 137: name='blk.14.ffn_up.weight' len=20
[PROBE] tensor 138: name='blk.15.attn_k.weight' len=20
[PROBE] tensor 139: name='blk.15.attn_norm.weight' len=23
[PROBE] tensor 140: name='blk.15.attn_output.weight' len=25
[PROBE] tensor 141: name='blk.15.attn_q.weight' len=20
[PROBE] tensor 142: name='blk.15.attn_v.weight' len=20
[PROBE] tensor 143: name='blk.15.ffn_down.weight' len=22
[PROBE] tensor 144: name='blk.15.ffn_gate.weight' len=22
[PROBE] tensor 145: name='blk.15.ffn_norm.weight' len=22
[PROBE] tensor 146: name='blk.15.ffn_up.weight' len=20
[PROBE] tensor 147: name='blk.16.attn_k.weight' len=20
[PROBE] tensor 148: name='blk.16.attn_norm.weight' len=23
[PROBE] tensor 149: name='blk.16.attn_output.weight' len=25
[PROBE] tensor 150: name='blk.16.attn_q.weight' len=20
[PROBE] tensor 151: name='blk.16.attn_v.weight' len=20
[PROBE] tensor 152: name='blk.16.ffn_down.weight' len=22
[PROBE] tensor 153: name='blk.16.ffn_gate.weight' len=22
[PROBE] tensor 154: name='blk.16.ffn_norm.weight' len=22
[PROBE] tensor 155: name='blk.16.ffn_up.weight' len=20
[PROBE] tensor 156: name='blk.17.attn_k.weight' len=20
[PROBE] tensor 157: name='blk.17.attn_norm.weight' len=23
[PROBE] tensor 158: name='blk.17.attn_output.weight' len=25
[PROBE] tensor 159: name='blk.17.attn_q.weight' len=20
[PROBE] tensor 160: name='blk.17.attn_v.weight' len=20
[PROBE] tensor 161: name='blk.17.ffn_down.weight' len=22
[PROBE] tensor 162: name='blk.17.ffn_gate.weight' len=22
[PROBE] tensor 163: name='blk.17.ffn_norm.weight' len=22
[PROBE] tensor 164: name='blk.17.ffn_up.weight' len=20
[PROBE] tensor 165: name='blk.18.attn_k.weight' len=20
[PROBE] tensor 166: name='blk.18.attn_norm.weight' len=23
[PROBE] tensor 167: name='blk.18.attn_output.weight' len=25
[PROBE] tensor 168: name='blk.18.attn_q.weight' len=20
[PROBE] tensor 169: name='blk.18.attn_v.weight' len=20
[PROBE] tensor 170: name='blk.18.ffn_down.weight' len=22
[PROBE] tensor 171: name='blk.18.ffn_gate.weight' len=22
[PROBE] tensor 172: name='blk.18.ffn_norm.weight' len=22
[PROBE] tensor 173: name='blk.18.ffn_up.weight' len=20
[PROBE] tensor 174: name='blk.19.attn_k.weight' len=20
[PROBE] tensor 175: name='blk.19.attn_norm.weight' len=23
[PROBE] tensor 176: name='blk.19.attn_output.weight' len=25
[PROBE] tensor 177: name='blk.19.attn_q.weight' len=20
[PROBE] tensor 178: name='blk.19.attn_v.weight' len=20
[PROBE] tensor 179: name='blk.19.ffn_down.weight' len=22
[PROBE] tensor 180: name='blk.19.ffn_gate.weight' len=22
[PROBE] tensor 181: name='blk.19.ffn_norm.weight' len=22
[PROBE] tensor 182: name='blk.19.ffn_up.weight' len=20
[PROBE] tensor 183: name='blk.20.attn_k.weight' len=20
[PROBE] tensor 184: name='blk.20.attn_norm.weight' len=23
[PROBE] tensor 185: name='blk.20.attn_output.weight' len=25
[PROBE] tensor 186: name='blk.20.attn_q.weight' len=20
[PROBE] tensor 187: name='blk.20.attn_v.weight' len=20
[PROBE] tensor 188: name='blk.20.ffn_down.weight' len=22
[PROBE] tensor 189: name='blk.20.ffn_gate.weight' len=22
[PROBE] tensor 190: name='blk.20.ffn_norm.weight' len=22
[PROBE] tensor 191: name='blk.20.ffn_up.weight' len=20
[PROBE] tensor 192: name='blk.21.attn_k.weight' len=20
[PROBE] tensor 193: name='blk.21.attn_norm.weight' len=23
[PROBE] tensor 194: name='blk.21.attn_output.weight' len=25
[PROBE] tensor 195: name='blk.21.attn_q.weight' len=20
[PROBE] tensor 196: name='blk.21.attn_v.weight' len=20
[PROBE] tensor 197: name='blk.21.ffn_down.weight' len=22
[PROBE] tensor 198: name='blk.21.ffn_gate.weight' len=22
[PROBE] tensor 199: name='blk.21.ffn_norm.weight' len=22
[PROBE] tensor 200: name='blk.21.ffn_up.weight' len=20
[PROBE] tensor 201: name='blk.22.attn_k.weight' len=20
[PROBE] tensor 202: name='blk.22.attn_norm.weight' len=23
[PROBE] tensor 203: name='blk.22.attn_output.weight' len=25
[PROBE] tensor 204: name='blk.22.attn_q.weight' len=20
[PROBE] tensor 205: name='blk.22.attn_v.weight' len=20
[PROBE] tensor 206: name='blk.22.ffn_down.weight' len=22
[PROBE] tensor 207: name='blk.22.ffn_gate.weight' len=22
[PROBE] tensor 208: name='blk.22.ffn_norm.weight' len=22
[PROBE] tensor 209: name='blk.22.ffn_up.weight' len=20
[PROBE] tensor 210: name='blk.23.attn_k.weight' len=20
[PROBE] tensor 211: name='blk.23.attn_norm.weight' len=23
[PROBE] tensor 212: name='blk.23.attn_output.weight' len=25
[PROBE] tensor 213: name='blk.23.attn_q.weight' len=20
[PROBE] tensor 214: name='blk.23.attn_v.weight' len=20
[PROBE] tensor 215: name='blk.23.ffn_down.weight' len=22
[PROBE] tensor 216: name='blk.23.ffn_gate.weight' len=22
[PROBE] tensor 217: name='blk.23.ffn_norm.weight' len=22
[PROBE] tensor 218: name='blk.23.ffn_up.weight' len=20
[PROBE] tensor 219: name='blk.24.attn_k.weight' len=20
[PROBE] tensor 220: name='blk.24.attn_norm.weight' len=23
[PROBE] tensor 221: name='blk.24.attn_output.weight' len=25
[PROBE] tensor 222: name='blk.24.attn_q.weight' len=20
[PROBE] tensor 223: name='blk.24.attn_v.weight' len=20
[PROBE] tensor 224: name='blk.24.ffn_down.weight' len=22
[PROBE] tensor 225: name='blk.24.ffn_gate.weight' len=22
[PROBE] tensor 226: name='blk.24.ffn_norm.weight' len=22
[PROBE] tensor 227: name='blk.24.ffn_up.weight' len=20
[PROBE] tensor 228: name='blk.25.attn_k.weight' len=20
[PROBE] tensor 229: name='blk.25.attn_norm.weight' len=23
[PROBE] tensor 230: name='blk.25.attn_output.weight' len=25
[PROBE] tensor 231: name='blk.25.attn_q.weight' len=20
[PROBE] tensor 232: name='blk.25.attn_v.weight' len=20
[PROBE] tensor 233: name='blk.25.ffn_down.weight' len=22
[PROBE] tensor 234: name='blk.25.ffn_gate.weight' len=22
[PROBE] tensor 235: name='blk.25.ffn_norm.weight' len=22
[PROBE] tensor 236: name='blk.25.ffn_up.weight' len=20
[PROBE] tensor 237: name='blk.26.attn_k.weight' len=20
[PROBE] tensor 238: name='blk.26.attn_norm.weight' len=23
[PROBE] tensor 239: name='blk.26.attn_output.weight' len=25
[PROBE] tensor 240: name='blk.26.attn_q.weight' len=20
[PROBE] tensor 241: name='blk.26.attn_v.weight' len=20
[PROBE] tensor 242: name='blk.26.ffn_down.weight' len=22
[PROBE] tensor 243: name='blk.26.ffn_gate.weight' len=22
[PROBE] tensor 244: name='blk.26.ffn_norm.weight' len=22
[PROBE] tensor 245: name='blk.26.ffn_up.weight' len=20
[PROBE] tensor 246: name='blk.27.attn_k.weight' len=20
[PROBE] tensor 247: name='blk.27.attn_norm.weight' len=23
[PROBE] tensor 248: name='blk.27.attn_output.weight' len=25
[PROBE] tensor 249: name='blk.27.attn_q.weight' len=20
[PROBE] tensor 250: name='blk.27.attn_v.weight' len=20
[PROBE] tensor 251: name='blk.27.ffn_down.weight' len=22
[PROBE] tensor 252: name='blk.27.ffn_gate.weight' len=22
[PROBE] tensor 253: name='blk.27.ffn_norm.weight' len=22
[PROBE] tensor 254: name='blk.27.ffn_up.weight' len=20
[PROBE] done scan. hasTokenEmbed=1 hasLmHead=1 hasFinalNorm=1
[QuantKernelRegistry] CPU features: AVX512F=1 AVX512BW=1 AVX512DQ=1 AVX512VNNI=1 AVX2=1 FMA=1 F16C=1
[QuantKernelRegistry] Registered 14 GEMV kernels, 14 dequant kernels
VK_PHYS ordinal=0 name=AMD Radeon AI PRO R9700 vendor=0x1002 device=0x7551 type=2 discrete=1 compute=1 localGB=31.86
VK_PHYS_DEDUP ordinal=1 name=Microsoft Direct3D12 (AMD Radeon AI PRO R9700) vendor=0x1002 device=0x7551 reason=FALLBACK_DEDUP
VK_PHYS ordinal=1 name=AMD Radeon(TM) Graphics vendor=0x1002 device=0x164E type=1 discrete=0 compute=1 localGB=31.56
VK_PHYS_DEDUP ordinal=3 name=Microsoft Direct3D12 (AMD Radeon(TM) Graphics) vendor=0x1002 device=0x164E reason=FALLBACK_DEDUP
VK_PHYS ordinal=2 name=Microsoft Direct3D12 (Microsoft Basic Render Driver) vendor=0x1414 device=0x008C type=4 discrete=0 compute=1 localGB=47.08
DEEP2_GPU_CANDIDATE rank=0 ordinal=0 name=AMD Radeon AI PRO R9700 vendor=0x1002 device=0x7551 discrete=1 localGB=31.86
